name,date,size,rootdir,fileurl
mainwindow.ui,20131015-10:38:52,25511,Tech,QT\test\qcom-1.1\qcom\mainwindow.ui
Qt5Core.dll,20171108-18:15:38,6097408,Tech,QT\QtAt1\PicsWidget_release\Qt5Core.dll
Qt5Core.dll,20161012-10:16:17,5364224,Tech,QT\test\Clock\release\Qt5Core.dll
Qt5Core.dll,20161012-10:16:17,5364224,Tech,QT\test\FileManager\releaseV0.0.1\Qt5Core.dll
Qt5Core.dll,20170919-19:01:33,103,Tech,QT\test\FileManager\release_lib\Qt5Core.dll
Qt5Core.dll,20161012-10:16:17,5364224,Tech,QT\test\release_lib\Qt5Core.dll
Qt5Gui.dll,20171002-19:17:30,6205440,Tech,QT\QtAt1\PicsWidget_release\Qt5Gui.dll
Qt5Gui.dll,20160526-01:16:53,5650432,Tech,QT\test\Clock\release\Qt5Gui.dll
Qt5Gui.dll,20160526-01:16:53,5650432,Tech,QT\test\FileManager\releaseV0.0.1\Qt5Gui.dll
Qt5Gui.dll,20170919-19:01:33,101,Tech,QT\test\FileManager\release_lib\Qt5Gui.dll
Qt5Gui.dll,20160526-01:16:53,5650432,Tech,QT\test\release_lib\Qt5Gui.dll
Qt5Widgets.dll,20171002-19:22:50,6355456,Tech,QT\QtAt1\PicsWidget_release\Qt5Widgets.dll
Qt5Widgets.dll,20160526-01:22:18,6522368,Tech,QT\test\Clock\release\Qt5Widgets.dll
Qt5Widgets.dll,20160526-01:22:18,6522368,Tech,QT\test\FileManager\releaseV0.0.1\Qt5Widgets.dll
Qt5Widgets.dll,20170919-19:01:33,109,Tech,QT\test\FileManager\release_lib\Qt5Widgets.dll
Qt5Widgets.dll,20160526-01:22:18,6522368,Tech,QT\test\release_lib\Qt5Widgets.dll
libstdc++-6.dll,20151229-06:25:50,1540622,Tech,QT\QtAt1\PicsWidget_release\libstdc++-6.dll
libstdc++-6.dll,20141222-00:07:32,1026062,Tech,QT\test\Clock\release\libstdc++-6.dll
libstdc++-6.dll,20170919-19:01:15,109,Tech,QT\test\FileManager\debug_lib\libstdc++-6.dll
libstdc++-6.dll,20141222-00:07:32,1026062,Tech,QT\test\FileManager\releaseV0.0.1\libstdc++-6.dll
libstdc++-6.dll,20170919-19:01:33,111,Tech,QT\test\FileManager\release_lib\libstdc++-6.dll
libstdc++-6.dll,20141222-00:07:32,1026062,Tech,QT\test\debug_lib\libstdc++-6.dll
libstdc++-6.dll,20141222-00:07:32,1026062,Tech,QT\test\release_lib\libstdc++-6.dll
qgif.dll,20171002-19:26:58,33792,Tech,QT\test\Clock\release\imageformats\qgif.dll
qgif.dll,20171002-19:26:58,33792,Tech,QT\test\Clock\release\plugins\imageformats\qgif.dll
qgifd.dll,20171002-19:27:04,1045788,Tech,QT\test\Clock\release\imageformats\qgifd.dll
qgifd.dll,20171002-19:27:04,1045788,Tech,QT\test\Clock\release\plugins\imageformats\qgifd.dll
qicns.dll,20171002-20:05:31,46592,Tech,QT\test\Clock\release\imageformats\qicns.dll
qicns.dll,20171002-20:05:31,46592,Tech,QT\test\Clock\release\plugins\imageformats\qicns.dll
qicnsd.dll,20171002-20:05:33,915794,Tech,QT\test\Clock\release\imageformats\qicnsd.dll
qicnsd.dll,20171002-20:05:33,915794,Tech,QT\test\Clock\release\plugins\imageformats\qicnsd.dll
qico.dll,20171002-19:26:13,36352,Tech,QT\test\Clock\release\imageformats\qico.dll
qico.dll,20171002-19:26:13,36352,Tech,QT\test\Clock\release\plugins\imageformats\qico.dll
qicod.dll,20171002-19:26:20,1054602,Tech,QT\test\Clock\release\imageformats\qicod.dll
qicod.dll,20171002-19:26:20,1054602,Tech,QT\test\Clock\release\plugins\imageformats\qicod.dll
qjpeg.dll,20171002-19:26:37,247808,Tech,QT\test\Clock\release\imageformats\qjpeg.dll
qjpeg.dll,20171002-19:26:37,247808,Tech,QT\test\Clock\release\plugins\imageformats\qjpeg.dll
qjpegd.dll,20171002-19:26:52,2164934,Tech,QT\test\Clock\release\imageformats\qjpegd.dll
qjpegd.dll,20171002-19:26:52,2164934,Tech,QT\test\Clock\release\plugins\imageformats\qjpegd.dll
qsvg.dll,20171002-20:09:25,27648,Tech,QT\test\Clock\release\imageformats\qsvg.dll
qsvg.dll,20171002-20:09:25,27648,Tech,QT\test\Clock\release\plugins\imageformats\qsvg.dll
qsvgd.dll,20171002-20:09:29,933224,Tech,QT\test\Clock\release\imageformats\qsvgd.dll
qsvgd.dll,20171002-20:09:29,933224,Tech,QT\test\Clock\release\plugins\imageformats\qsvgd.dll
qtga.dll,20171002-20:04:39,26624,Tech,QT\test\Clock\release\imageformats\qtga.dll
qtga.dll,20171002-20:04:39,26624,Tech,QT\test\Clock\release\plugins\imageformats\qtga.dll
qtgad.dll,20171002-20:04:45,1042444,Tech,QT\test\Clock\release\imageformats\qtgad.dll
qtgad.dll,20171002-20:04:45,1042444,Tech,QT\test\Clock\release\plugins\imageformats\qtgad.dll
qtiff.dll,20171002-20:04:59,448000,Tech,QT\test\Clock\release\imageformats\qtiff.dll
qtiff.dll,20171002-20:04:59,448000,Tech,QT\test\Clock\release\plugins\imageformats\qtiff.dll
qtiffd.dll,20171002-20:05:09,1973752,Tech,QT\test\Clock\release\imageformats\qtiffd.dll
qtiffd.dll,20171002-20:05:09,1973752,Tech,QT\test\Clock\release\plugins\imageformats\qtiffd.dll
qwbmp.dll,20171002-20:05:03,25600,Tech,QT\test\Clock\release\imageformats\qwbmp.dll
qwbmp.dll,20171002-20:05:03,25600,Tech,QT\test\Clock\release\plugins\imageformats\qwbmp.dll
qwbmpd.dll,20171002-20:05:06,759652,Tech,QT\test\Clock\release\imageformats\qwbmpd.dll
qwbmpd.dll,20171002-20:05:06,759652,Tech,QT\test\Clock\release\plugins\imageformats\qwbmpd.dll
qwebp.dll,20171002-20:05:28,449536,Tech,QT\test\Clock\release\imageformats\qwebp.dll
qwebp.dll,20171002-20:05:28,449536,Tech,QT\test\Clock\release\plugins\imageformats\qwebp.dll
qwebpd.dll,20171002-20:05:26,2707507,Tech,QT\test\Clock\release\imageformats\qwebpd.dll
qwebpd.dll,20171002-20:05:26,2707507,Tech,QT\test\Clock\release\plugins\imageformats\qwebpd.dll
qdirect2d.dll,20170925-23:15:05,1143296,Tech,QT\test\Clock\release\platforms\qdirect2d.dll
qdirect2d.dll,20170925-23:15:05,1143296,Tech,QT\test\Clock\release\qdirect2d.dll
qminimal.dll,20170925-23:12:34,690176,Tech,QT\test\Clock\release\platforms\qminimal.dll
qminimal.dll,20171002-19:25:14,1071104,Tech,QT\test\Clock\release\plugins\platforms\qminimal.dll
qminimal.dll,20171002-19:25:14,1071104,Tech,QT\test\Clock\release\plugins\qminimal.dll
qminimal.dll,20170925-23:12:34,690176,Tech,QT\test\Clock\release\qminimal.dll
qminimald.dll,20171002-19:25:26,10121983,Tech,QT\test\Clock\release\platforms\qminimald.dll
qminimald.dll,20171002-19:25:26,10121983,Tech,QT\test\Clock\release\plugins\platforms\qminimald.dll
qminimald.dll,20171002-19:25:26,10121983,Tech,QT\test\Clock\release\plugins\qminimald.dll
qoffscreen.dll,20170925-23:13:30,612864,Tech,QT\test\Clock\release\platforms\qoffscreen.dll
qoffscreen.dll,20171002-19:25:45,937984,Tech,QT\test\Clock\release\plugins\platforms\qoffscreen.dll
qoffscreen.dll,20171002-19:25:45,937984,Tech,QT\test\Clock\release\plugins\qoffscreen.dll
qoffscreen.dll,20170925-23:13:30,612864,Tech,QT\test\Clock\release\qoffscreen.dll
qoffscreend.dll,20171002-19:26:04,6305140,Tech,QT\test\Clock\release\platforms\qoffscreend.dll
qoffscreend.dll,20171002-19:26:04,6305140,Tech,QT\test\Clock\release\plugins\platforms\qoffscreend.dll
qoffscreend.dll,20171002-19:26:04,6305140,Tech,QT\test\Clock\release\plugins\qoffscreend.dll
qwindows.dll,20170925-23:14:58,1094656,Tech,QT\test\Clock\release\platforms\qwindows.dll
qwindows.dll,20171002-19:27:48,1762304,Tech,QT\test\Clock\release\plugins\platforms\qwindows.dll
qwindows.dll,20171002-19:27:48,1762304,Tech,QT\test\Clock\release\plugins\qwindows.dll
qwindows.dll,20170925-23:14:58,1094656,Tech,QT\test\Clock\release\qwindows.dll
qwindowsd.dll,20171002-19:27:54,29921446,Tech,QT\test\Clock\release\platforms\qwindowsd.dll
qwindowsd.dll,20171002-19:27:54,29921446,Tech,QT\test\Clock\release\plugins\platforms\qwindowsd.dll
qwindowsd.dll,20171002-19:27:54,29921446,Tech,QT\test\Clock\release\plugins\qwindowsd.dll
Qt5Cored.dll,20170919-19:01:15,105,Tech,QT\test\FileManager\debug_lib\Qt5Cored.dll
Qt5Cored.dll,20161012-10:16:23,105916395,Tech,QT\test\debug_lib\Qt5Cored.dll
Qt5Guid.dll,20170919-19:01:15,103,Tech,QT\test\FileManager\debug_lib\Qt5Guid.dll
Qt5Guid.dll,20160526-01:17:14,184183735,Tech,QT\test\debug_lib\Qt5Guid.dll
Qt5Widgetsd.dll,20170919-19:01:15,111,Tech,QT\test\FileManager\debug_lib\Qt5Widgetsd.dll
Qt5Widgetsd.dll,20160526-01:22:35,139190135,Tech,QT\test\debug_lib\Qt5Widgetsd.dll
open.png,20071115-19:56:12,2501,Tech,QT\test\TextEdit\images\open.png
open.png,20131015-10:38:52,8919,Tech,QT\test\qcom-1.1\qcom\images\open.png
open.png,20131015-10:38:52,8919,Tech,QT\test\qcom-1.1\qcom\src\open.png
save.png,20071115-19:56:12,2194,Tech,QT\test\TextEdit\images\save.png
save.png,20131015-10:38:52,10912,Tech,QT\test\qcom-1.1\qcom\images\save.png
save.png,20131015-10:38:52,10912,Tech,QT\test\qcom-1.1\qcom\src\save.png
add.png,20131015-10:38:52,9150,Tech,QT\test\qcom-1.1\qcom\images\add.png
add.png,20131015-10:38:52,9150,Tech,QT\test\qcom-1.1\qcom\src\add.png
cleanport.png,20131015-10:38:52,15919,Tech,QT\test\qcom-1.1\qcom\images\cleanport.png
cleanport.png,20131015-10:38:52,15919,Tech,QT\test\qcom-1.1\qcom\src\cleanport.png
clearbytes.png,20131015-10:38:52,12734,Tech,QT\test\qcom-1.1\qcom\images\clearbytes.png
clearbytes.png,20131015-10:38:52,12734,Tech,QT\test\qcom-1.1\qcom\src\clearbytes.png
edit-clear.png,20131015-10:38:52,1028,Tech,QT\test\qcom-1.1\qcom\images\edit-clear.png
edit-clear.png,20131015-10:38:52,1028,Tech,QT\test\qcom-1.1\qcom\src\edit-clear.png
exit.png,20131015-10:38:52,928,Tech,QT\test\qcom-1.1\qcom\images\exit.png
exit.png,20131015-10:38:52,928,Tech,QT\test\qcom-1.1\qcom\src\exit.png
header.bmp,20131015-10:38:52,294,Tech,QT\test\qcom-1.1\qcom\images\header.bmp
header.bmp,20131015-10:38:52,294,Tech,QT\test\qcom-1.1\qcom\src\header.bmp
lcd.bmp,20131015-10:38:52,226,Tech,QT\test\qcom-1.1\qcom\images\lcd.bmp
lcd.bmp,20131015-10:38:52,226,Tech,QT\test\qcom-1.1\qcom\src\lcd.bmp
loadfile.png,20131015-10:38:52,17785,Tech,QT\test\qcom-1.1\qcom\images\loadfile.png
loadfile.png,20131015-10:38:52,17785,Tech,QT\test\qcom-1.1\qcom\src\loadfile.png
mesage.png,20131015-10:38:52,15925,Tech,QT\test\qcom-1.1\qcom\images\mesage.png
mesage.png,20131015-10:38:52,15925,Tech,QT\test\qcom-1.1\qcom\src\mesage.png
send.png,20131015-10:38:52,828,Tech,QT\test\qcom-1.1\qcom\images\send.png
send.png,20131015-10:38:52,828,Tech,QT\test\qcom-1.1\qcom\src\send.png
stop.png,20131015-10:38:52,13724,Tech,QT\test\qcom-1.1\qcom\images\stop.png
stop.png,20131015-10:38:52,13724,Tech,QT\test\qcom-1.1\qcom\src\stop.png
write2file.png,20131015-10:38:52,8698,Tech,QT\test\qcom-1.1\qcom\images\write2file.png
write2file.png,20131015-10:38:52,8698,Tech,QT\test\qcom-1.1\qcom\src\write2file.png
MV-S106839-00_88E1548_88E1545_88E1543_Datasheet_20150601.pdf,20161028-10:12:47,2420900,Tech,WM71\MV-S106839-00_88E1548_88E1545_88E1543_Datasheet_20150601.pdf
MV-S106839-00_88E1548_88E1545_88E1543_Datasheet_20150601.pdf,20180510-08:53:49,2420900,Tech,WM73_NP\phy\MV-S106839-00_88E1548_88E1545_88E1543_Datasheet_20150601.pdf
marvell.c,20161028-19:22:38,30879,Tech,WM71\marvell\1\marvell.c
marvell.c,20161028-19:23:03,46071,Tech,WM71\marvell\marvell.c
spi_flash_N25Q128.pdf,20170227-16:16:06,6015179,Tech,WM71\spi_flash_N25Q128.pdf
spi_flash_N25Q128.pdf,20170227-16:16:06,6015179,Tech,WM73_NP\spi-flash\spi_flash_N25Q128.pdf
displayMGDStatus.c,20150910-08:39:40,14872,Tech,WM73_NP\phy\10G\MGD_Preview_Release_2.6p2\MGD\sample\common\displayMGDStatus.c
displayMGDStatus.c,20150910-08:39:40,14790,Tech,WM73_NP\phy\10G\MGD_Preview_Release_2.6p2\MGD\sample\test\displayMGDStatus.c
makefile,20150910-08:39:41,1266,Tech,WM73_NP\phy\10G\MGD_Preview_Release_2.6p2\MGD\sample\makefile
makefile,20150910-08:39:42,595,Tech,WM73_NP\phy\10G\MGD_Preview_Release_2.6p2\MGD\src\driver\makefile
makefile,20150910-08:39:43,683,Tech,WM73_NP\phy\10G\MGD_Preview_Release_2.6p2\MGD\src\macfunc\1_step_ptp\makefile
makefile,20150910-08:39:43,518,Tech,WM73_NP\phy\10G\MGD_Preview_Release_2.6p2\MGD\src\macfunc\macsec\makefile
makefile,20150924-07:09:22,3127,Tech,WM73_NP\phy\10G\MGD_Preview_Release_2.6p2\MGD\src\makefile
makefile,20150910-08:39:42,1430,Tech,WM73_NP\phy\10G\MGD_Preview_Release_2.6p2\MGD\src\mgdapi\makefile
makefile,20150910-08:39:42,591,Tech,WM73_NP\phy\10G\MGD_Preview_Release_2.6p2\MGD\src\platform\makefile
mgdInitPort2242m_b0.c,20160824-02:54:06,155661,Tech,WM73_NP\phy\10G\MGD_Preview_Release_2.6p2\MGD\src\mgdapi\init\mgdInitPort2242m_b0.c
mgdInitPort2242m_b0.c,20180731-12:42:52,155661,Tech,WM73_NP\phy\10G\mgdInitPort2242m_b0.c
boot20180713_1_phy.bin,20180713-09:27:32,3608952,Tech,WM73_NP\release_binary\20180713\boot20180713_1_phy.bin
boot20180713_1_phy.bin,20180713-09:27:32,3608952,Tech,WM73_NP\release_binary\20180718\boot20180713_1_phy.bin
boot20180713_1_phy.bin,20180713-09:27:32,3608952,Tech,WM73_NP\release_binary\20180722\boot20180713_1_phy.bin
r8168.ko,20180703-20:13:45,2007361,Tech,WM73_NP\release_binary\20180718\r8168.ko
r8168.ko,20180703-20:13:45,2007361,Tech,WM73_NP\release_binary\20180722\r8168.ko
r8168.ko,20180703-20:13:45,2007361,Tech,WM73_NP\release_binary\20180724\r8168.ko
traffic-gen_phy_1000-x,20180718-16:54:39,15236740,Tech,WM73_NP\release_binary\20180718\traffic-gen_phy_1000-x
traffic-gen_phy_1000-x,20180718-16:54:39,15236740,Tech,WM73_NP\release_binary\20180722\traffic-gen_phy_1000-x
traffic-gen_phy_1000-x,20180718-16:54:39,15236740,Tech,WM73_NP\release_binary\20180724\traffic-gen_phy_1000-x
ctlPlane-linux_64_NP40V0,20180722-07:02:45,11371441,Tech,WM73_NP\release_binary\20180722\ctlPlane-linux_64_NP40V0
ctlPlane-linux_64_NP40V0,20180722-07:02:45,11371441,Tech,WM73_NP\release_binary\20180724\ctlPlane-linux_64_NP40V0
passthrough-linux_64_NP40V0_phy_1000-x,20180722-07:00:50,11762392,Tech,WM73_NP\release_binary\20180722\passthrough-linux_64_NP40V0_phy_1000-x
passthrough-linux_64_NP40V0_phy_1000-x,20180722-07:00:50,11762392,Tech,WM73_NP\release_binary\20180724\passthrough-linux_64_NP40V0_phy_1000-x
readme_mgmt.txt,20180723-20:14:50,1527,Tech,WM73_NP\release_binary\20180722\readme_mgmt.txt
readme_mgmt.txt,20180724-08:56:24,1526,Tech,WM73_NP\release_binary\20180724\readme_mgmt.txt
Python基础教程.pdf,20170919-22:34:45,34679310,Tech,python\Python基础教程.pdf
Python基础教程.pdf,20170919-22:34:45,34679310,work,reference\python\Python基础教程.pdf
Python学习手册(第4版).pdf,20170928-08:32:29,100035972,Tech,python\Python学习手册(第4版).pdf
Python学习手册(第4版).pdf,20170928-08:32:29,100035972,work,reference\python\Python学习手册(第4版).pdf
main.py,20181115-21:35:15,197,Tech,python\batForVirtualenv\main.py
main.py,20181228-22:11:26,3164,Tech,python\imageConfig\main.py
main.py,20180408-16:14:18,4787,Tech,python\merger_xls\main.py
main.py,20181121-19:37:37,1695,Tech,python\opencv\camera\main.py
main.py,20181121-18:54:21,346,Tech,python\opencv\image\main.py
main.py,20181217-21:36:52,212,Tech,python\voice\main.py
main.py,20181229-14:26:18,4216,Tech,python\wallpaper\main.py
main.py,20181126-20:55:53,6528,Tech,python3\dlna\main.py
main.py,20181122-10:46:45,1691,Tech,python3\opencv\camera\main.py
main.py,20181126-20:55:53,6528,Tech,python3\opencv\face\main.py
main.py,20181122-10:39:50,342,Tech,python3\opencv\image\main.py
main.py,20181217-22:27:24,544,Tech,python3\voice\pyttsx\main.py
main.py,20190128-19:13:55,4273,Tech,python3\wallpaper\main.py
requirements.txt,20181115-21:48:00,15,Tech,python\batForVirtualenv\requirements.txt
requirements.txt,20181228-21:19:30,15,Tech,python\imageConfig\requirements.txt
requirements.txt,20180404-15:40:30,32,Tech,python\merger_xls\requirements.txt
requirements.txt,20181121-18:54:42,199,Tech,python\opencv\image\requirements.txt
requirements.txt,20181227-18:10:07,29,Tech,python\wallpaper\requirements.txt
requirements.txt,20181119-20:22:15,32,Tech,python\weekly_merger\requirements.txt
requirements.txt,20181125-20:56:22,247,Tech,python3\opencv\face\requirements.txt
requirements.txt,20181122-10:42:20,149,Tech,python3\opencv\image\requirements.txt
requirements.txt,20181227-18:10:07,29,Tech,python3\wallpaper\requirements.txt
requirements.txt,20181119-20:22:15,32,Tech,python3\weekly_merger\requirements.txt
start.bat,20181122-09:34:35,333,Tech,python\batForVirtualenv\start.bat
start.bat,20181122-09:34:35,333,Tech,python\imageConfig\start.bat
start.bat,20181115-21:40:09,324,Tech,python\opencv\camera\start.bat
start.bat,20181115-21:40:09,324,Tech,python\opencv\image\start.bat
start.bat,20181122-09:34:35,333,Tech,python\pdf2txt\start.bat
start.bat,20181122-09:34:35,333,Tech,python\voice\start.bat
start.bat,20181122-09:34:35,333,Tech,python\wallpaper\start.bat
start.bat,20181122-10:50:26,301,Tech,python3\dlna\start.bat
start.bat,20181122-10:47:34,301,Tech,python3\opencv\camera\start.bat
start.bat,20181122-10:50:26,301,Tech,python3\opencv\face\start.bat
start.bat,20181122-10:41:31,301,Tech,python3\opencv\image\start.bat
start.bat,20181122-10:50:26,301,Tech,python3\voice\pyttsx\start.bat
start.bat,20190226-21:21:29,450,Tech,python3\wallpaper\start.bat
output.avi,20181121-19:24:15,13235966,Tech,python\opencv\camera\output.avi
output.avi,20181121-19:24:15,13235966,Tech,python3\opencv\camera\output.avi
pic.jpg,20181121-19:37:47,176604,Tech,python\opencv\camera\pic.jpg
pic.jpg,20181122-10:48:36,202476,Tech,python3\opencv\camera\pic.jpg
FPA_for_OCTEON_III_R2.pdf,20160115-07:21:13,945264,Tech,python\pdf2txt\FPA_for_OCTEON_III_R2.pdf
FPA_for_OCTEON_III_R2.pdf,20161012-13:43:30,945255,work,CN7XXX\CN78XX\FPA_for_OCTEON_III_R2.pdf
FPA_for_OCTEON_III_R2.pdf,20160115-07:21:13,945264,work,CN7XXX\FPA_for_OCTEON_III_R2.pdf
deleteFile.py,20190131-20:09:51,4512,Tech,python\syncDir\deleteFile.py
deleteFile.py,20181127-14:49:56,1499,Tech,python\syncFiles\deleteFile.py
deleteFile.py,20190131-20:09:51,4512,Tech,python3\syncDir\deleteFile.py
syncFiles.py,20190131-20:37:37,6889,Tech,python\syncDir\syncFiles.py
syncFiles.py,20181213-12:20:48,3791,Tech,python\syncFiles\syncFiles.py
syncFiles.py,20190131-20:37:37,6889,Tech,python3\syncDir\syncFiles.py
base.jpg,20181227-09:48:47,578940,Tech,python\wallpaper\base.jpg
base.jpg,20181227-09:48:47,578940,Tech,python3\wallpaper\base.jpg
dirs_config_win.txt,20181227-19:14:59,126,Tech,python\wallpaper\dirs_config_win.txt
dirs_config_win.txt,20180309-12:18:25,136,Tech,python\web\image\dirs_config_win.txt
dirs_config_win.txt,20190214-22:46:41,124,Tech,python3\wallpaper\dirs_config_win.txt
imageConfig.py,20181229-13:10:05,3776,Tech,python\wallpaper\imageConfig.py
imageConfig.py,20190128-19:07:22,3778,Tech,python3\wallpaper\imageConfig.py
imageConfig.pyc,20181229-13:10:11,3831,Tech,python\wallpaper\imageConfig.pyc
imageConfig.pyc,20181229-13:10:11,3831,Tech,python3\wallpaper\imageConfig.pyc
pics_files.py,20181229-12:32:01,1639,Tech,python\wallpaper\pics_files.py
pics_files.py,20181229-12:32:01,1639,Tech,python3\wallpaper\pics_files.py
pics_files.txt,20190101-14:26:31,35954,Tech,python\wallpaper\pics_files.txt
pics_files.txt,20181014-15:48:40,34673,Tech,python\web\image\pics_files.txt
pics_files.txt,20190214-22:47:15,39400,Tech,python3\wallpaper\pics_files.txt
20181106.xlsx,20181108-19:21:09,20803,Tech,python\weekly_format\20181106.xlsx
20181106.xlsx,20181108-19:21:09,20803,Tech,python3\weekly_format\20181106.xlsx
Summary-20181013071409.xlsx,20181013-07:14:09,14104,Tech,python\weekly_format\Summary-20181013071409.xlsx
Summary-20181013071409.xlsx,20181013-07:14:09,14104,Tech,python3\weekly_format\Summary-20181013071409.xlsx
20180904.xlsx,20180927-18:09:57,15448,Tech,python\weekly_merger\20180904.xlsx
20180904.xlsx,20180927-18:09:57,15448,Tech,python3\weekly_merger\20180904.xlsx
20180904.xlsx,20180927-18:09:57,15448,work,personal\weekly\2018weekly\20180904.xlsx
20180910.xlsx,20180927-06:34:36,16266,Tech,python\weekly_merger\20180910.xlsx
20180910.xlsx,20180927-06:34:36,16266,Tech,python3\weekly_merger\20180910.xlsx
20180910.xlsx,20180927-06:34:36,16266,work,personal\weekly\2018weekly\20180910.xlsx
lang.dat,20080502-15:43:56,11422,tools,Acrobat_9_Pro_cn\Autoplay\Langdata\en_us\lang.dat
lang.dat,20080618-10:20:50,11240,tools,Acrobat_9_Pro_cn\Autoplay\Langdata\zh_CN\lang.dat
license.html,20080318-13:46:24,317662,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\ar_AE\license.html
license.html,20080318-13:46:24,302575,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\bg_BG\license.html
license.html,20080318-13:46:24,87806,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\cs_CZ\license.html
license.html,20080318-13:46:24,63687,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\da_DK\license.html
license.html,20080318-13:46:24,67564,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\de_DE\license.html
license.html,20080318-13:46:24,318698,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\el_GR\license.html
license.html,20080326-14:34:04,54521,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\en_GB\license.html
license.html,20080318-13:46:24,54521,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\en_US\license.html
license.html,20080318-13:46:24,66147,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\es_ES\license.html
license.html,20080318-13:46:24,62762,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\et_EE\license.html
license.html,20080318-13:46:24,74289,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\fi_FI\license.html
license.html,20080318-13:46:24,77946,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\fr_FR\license.html
license.html,20080318-13:46:24,279423,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\he_IL\license.html
license.html,20080318-13:46:24,63604,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\hr_HR\license.html
license.html,20080318-13:46:24,95939,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\hu_HU\license.html
license.html,20080318-13:46:24,66406,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\it_IT\license.html
license.html,20080318-13:46:24,175195,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\ja_JP\license.html
license.html,20080318-13:46:24,142157,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\ko_KR\license.html
license.html,20080318-13:46:24,74218,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\lt_LT\license.html
license.html,20080318-13:46:24,76842,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\lv_LV\license.html
license.html,20080328-13:42:18,62202,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\nb_NO\license.html
license.html,20080318-13:46:24,62716,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\nl_NL\license.html
license.html,20080318-13:46:24,77875,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\pl_PL\license.html
license.html,20080318-13:46:24,70919,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\pt_BR\license.html
license.html,20080318-13:46:24,74111,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\ro_RO\license.html
license.html,20080318-13:46:26,358663,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\ru_RU\license.html
license.html,20080318-13:46:26,87882,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\sk_SK\license.html
license.html,20080318-13:46:26,64968,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\sl_SI\license.html
license.html,20080318-13:46:26,64795,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\sv_SE\license.html
license.html,20080318-13:46:26,84550,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\tr_TR\license.html
license.html,20080318-13:46:26,312099,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\uk_UA\license.html
license.html,20080318-13:46:26,104810,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\zh_CN\license.html
license.html,20080318-13:46:26,107348,tools,Acrobat_9_Pro_cn\Autoplay\Legal\Adobe Acrobat 9 Pro\6.0.0\zh_TW\license.html
ReadMe.htm,20080606-17:36:54,84011,tools,Acrobat_9_Pro_cn\GB18030\ReadMe.htm
ReadMe.htm,20080422-16:30:24,27679,tools,Acrobat_9_Pro_cn\ReadMe.htm
